epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65844E+12,2022-07-21T16:11:13.337,7.36,-0.051,0.757,0.408,
1.65844E+12,2022-07-21T16:11:13.377,7.4,0.528,0.544,0.525,
1.65844E+12,2022-07-21T16:11:13.417,7.44,0.868,0.191,0.348,
1.65844E+12,2022-07-21T16:11:13.457,7.48,0.649,-0.158,0.165,
1.65844E+12,2022-07-21T16:11:13.497,7.52,0.208,-0.362,0.038,
1.65844E+12,2022-07-21T16:11:13.537,7.56,-0.55,-0.572,0.125,
1.65844E+12,2022-07-21T16:11:13.577,7.6,-1.922,-0.666,0.449,
1.65844E+12,2022-07-21T16:11:13.617,7.64,-0.794,-0.476,0.223,
1.65844E+12,2022-07-21T16:11:13.657,7.68,0.295,-1.511,0.593,
1.65844E+12,2022-07-21T16:11:13.697,7.72,-1.267,-2,1.101,
1.65844E+12,2022-07-21T16:11:13.737,7.76,-1.641,-1.862,0.593,
1.65844E+12,2022-07-21T16:11:13.777,7.8,-1.106,-1.34,0.572,
1.65844E+12,2022-07-21T16:11:13.817,7.84,-0.282,-0.864,0.54,
1.65844E+12,2022-07-21T16:11:13.857,7.88,-0.374,-0.751,0.494,
1.65844E+12,2022-07-21T16:11:13.897,7.92,-0.752,-0.841,0.349,
1.65844E+12,2022-07-21T16:11:13.937,7.96,-0.692,-0.859,0.336,
1.65844E+12,2022-07-21T16:11:13.977,8,-0.437,-0.887,0.4,
1.65844E+12,2022-07-21T16:11:14.017,8.04,-0.313,-0.92,0.397,
1.65844E+12,2022-07-21T16:11:14.057,8.08,-0.337,-0.895,0.342,
1.65844E+12,2022-07-21T16:11:14.097,8.12,-0.402,-0.876,0.281,
1.65844E+12,2022-07-21T16:11:14.137,8.16,-0.388,-0.891,0.243,
1.65844E+12,2022-07-21T16:11:14.177,8.2,-0.357,-0.89,0.217,
1.65844E+12,2022-07-21T16:11:14.217,8.24,-0.371,-0.904,0.196,
1.65844E+12,2022-07-21T16:11:14.257,8.28,-0.363,-0.888,0.189,
1.65844E+12,2022-07-21T16:11:14.297,8.32,-0.369,-0.864,0.195,
1.65844E+12,2022-07-21T16:11:14.337,8.36,-0.373,-0.854,0.211,
1.65844E+12,2022-07-21T16:11:14.377,8.4,-0.375,-0.859,0.208,
1.65844E+12,2022-07-21T16:11:14.417,8.44,-0.38,-0.872,0.218,
1.65844E+12,2022-07-21T16:11:14.457,8.48,-0.371,-0.873,0.223,
1.65844E+12,2022-07-21T16:11:14.497,8.52,-0.384,-0.858,0.22,
1.65844E+12,2022-07-21T16:11:14.537,8.56,-0.396,-0.85,0.221,
1.65844E+12,2022-07-21T16:11:14.577,8.6,-0.393,-0.854,0.216,
1.65844E+12,2022-07-21T16:11:14.617,8.64,-0.394,-0.881,0.201,
