epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65842E+12,2022-07-21T12:01:10.776,11.04,1.475,0.262,0.485,
1.65842E+12,2022-07-21T12:01:10.816,11.08,1.364,-0.178,0.303,
1.65842E+12,2022-07-21T12:01:10.856,11.12,0.282,-0.328,-0.067,
1.65842E+12,2022-07-21T12:01:10.896,11.16,0.349,-0.351,0.286,
1.65842E+12,2022-07-21T12:01:10.936,11.2,1.094,-0.005,0.709,
1.65842E+12,2022-07-21T12:01:10.976,11.24,1.296,0.155,0.954,
1.65842E+12,2022-07-21T12:01:11.016,11.28,0.993,0.029,0.725,
1.65842E+12,2022-07-21T12:01:11.056,11.32,0.644,0.029,0.482,
1.65842E+12,2022-07-21T12:01:11.096,11.36,0.82,0.025,0.507,
1.65842E+12,2022-07-21T12:01:11.136,11.4,0.893,0.03,0.743,
1.65842E+12,2022-07-21T12:01:11.176,11.44,0.581,-0.017,0.766,
1.65842E+12,2022-07-21T12:01:11.216,11.48,0.466,0.025,0.671,
1.65842E+12,2022-07-21T12:01:11.256,11.52,0.834,0.088,0.765,
1.65842E+12,2022-07-21T12:01:11.296,11.56,1.033,0.039,0.829,
1.65842E+12,2022-07-21T12:01:11.336,11.6,0.645,0.062,0.68,
1.65842E+12,2022-07-21T12:01:11.376,11.64,0.719,0.018,0.611,
1.65842E+12,2022-07-21T12:01:11.416,11.68,0.872,0.013,0.71,
1.65842E+12,2022-07-21T12:01:11.456,11.72,0.808,-0.053,0.696,
1.65842E+12,2022-07-21T12:01:11.496,11.76,0.757,-0.063,0.629,
1.65842E+12,2022-07-21T12:01:11.536,11.8,0.751,-0.004,0.631,
1.65842E+12,2022-07-21T12:01:11.576,11.84,0.82,0.023,0.699,
1.65842E+12,2022-07-21T12:01:11.616,11.88,0.805,0.034,0.723,
1.65842E+12,2022-07-21T12:01:11.656,11.92,0.736,0.014,0.664,
1.65842E+12,2022-07-21T12:01:11.696,11.96,0.736,-0.001,0.673,
1.65842E+12,2022-07-21T12:01:11.736,12,0.798,0,0.692,
1.65842E+12,2022-07-21T12:01:11.776,12.04,0.792,-0.003,0.682,
1.65842E+12,2022-07-21T12:01:11.816,12.08,0.78,0.005,0.678,
1.65842E+12,2022-07-21T12:01:11.856,12.12,0.784,0.008,0.693,
1.65842E+12,2022-07-21T12:01:11.896,12.16,0.797,0.001,0.662,
1.65842E+12,2022-07-21T12:01:11.936,12.2,0.79,-0.006,0.669,
1.65842E+12,2022-07-21T12:01:11.976,12.24,0.771,0.001,0.688,
1.65842E+12,2022-07-21T12:01:12.016,12.28,0.769,0.001,0.679,
1.65842E+12,2022-07-21T12:01:12.056,12.32,0.796,0.006,0.681,
1.65842E+12,2022-07-21T12:01:12.096,12.36,0.78,0.002,0.689,
1.65842E+12,2022-07-21T12:01:12.136,12.4,0.769,0.004,0.685,
1.65842E+12,2022-07-21T12:01:12.176,12.44,0.786,0.005,0.681,
1.65842E+12,2022-07-21T12:01:12.216,12.48,0.785,0.001,0.684,
1.65842E+12,2022-07-21T12:01:12.256,12.52,0.778,0.001,0.681,
1.65842E+12,2022-07-21T12:01:12.296,12.56,0.778,0.001,0.687,
1.65842E+12,2022-07-21T12:01:12.336,12.6,0.788,-0.002,0.678,
1.65842E+12,2022-07-21T12:01:12.376,12.64,0.786,0.001,0.676,
1.65842E+12,2022-07-21T12:01:12.416,12.68,0.783,0.001,0.684,
1.65842E+12,2022-07-21T12:01:12.456,12.72,0.779,0,0.677,
1.65842E+12,2022-07-21T12:01:12.496,12.76,0.785,0.002,0.681,
1.65842E+12,2022-07-21T12:01:12.536,12.8,0.79,0.003,0.681,
1.65842E+12,2022-07-21T12:01:12.576,12.84,0.783,0.006,0.67,
1.65842E+12,2022-07-21T12:01:12.616,12.88,0.776,0,0.684,
1.65842E+12,2022-07-21T12:01:12.656,12.92,0.788,0,0.679,
1.65842E+12,2022-07-21T12:01:12.696,12.96,0.781,0,0.677,
1.65842E+12,2022-07-21T12:01:12.736,13,0.786,0.002,0.679,
1.65842E+12,2022-07-21T12:01:12.776,13.04,0.795,0,0.674,
1.65842E+12,2022-07-21T12:01:12.816,13.08,0.786,-0.003,0.676,
1.65842E+12,2022-07-21T12:01:12.856,13.12,0.78,0,0.683,
1.65842E+12,2022-07-21T12:01:12.896,13.16,0.805,0.01,0.692,
1.65842E+12,2022-07-21T12:01:12.936,13.2,0.837,-0.006,0.695,
1.65842E+12,2022-07-21T12:01:12.976,13.24,0.861,-0.024,0.668,
1.65842E+12,2022-07-21T12:01:13.016,13.28,0.866,-0.003,0.613,
1.65842E+12,2022-07-21T12:01:13.056,13.32,0.702,-0.06,0.602,
1.65842E+12,2022-07-21T12:01:13.096,13.36,0.597,-0.053,0.653,
1.65842E+12,2022-07-21T12:01:13.136,13.4,0.758,0.058,0.699,
1.65842E+12,2022-07-21T12:01:13.176,13.44,0.034,-0.272,0.142,
1.65842E+12,2022-07-21T12:01:13.216,13.48,1.064,0.49,1.07,
1.65842E+12,2022-07-21T12:01:13.256,13.52,0.501,0.344,1.45,
1.65842E+12,2022-07-21T12:01:13.296,13.56,0.89,0.706,0.723,
1.65842E+12,2022-07-21T12:01:13.336,13.6,0.563,1.236,0.311,
1.65842E+12,2022-07-21T12:01:13.376,13.64,1.207,1.127,0.613,
1.65842E+12,2022-07-21T12:01:13.416,13.68,0.351,1.365,0.139,
1.65842E+12,2022-07-21T12:01:13.456,13.72,0.041,0.97,-0.157,
1.65842E+12,2022-07-21T12:01:13.496,13.76,0.26,0.169,0.293,
1.65842E+12,2022-07-21T12:01:13.536,13.8,0.272,-0.404,1.415,
1.65842E+12,2022-07-21T12:01:13.576,13.84,0.372,-1.298,1.628,
1.65842E+12,2022-07-21T12:01:13.616,13.88,0.738,-0.488,1.586,
1.65842E+12,2022-07-21T12:01:13.656,13.92,0.706,0.962,0.999,
1.65842E+12,2022-07-21T12:01:13.696,13.96,1.303,1.086,0.493,
1.65842E+12,2022-07-21T12:01:13.736,14,1.697,0.557,-0.397,
1.65842E+12,2022-07-21T12:01:13.776,14.04,1.39,0.779,-0.382,
1.65842E+12,2022-07-21T12:01:13.816,14.08,1.347,0.555,-0.165,
1.65842E+12,2022-07-21T12:01:13.856,14.12,0.485,-0.233,0.173,
1.65842E+12,2022-07-21T12:01:13.896,14.16,-0.053,-0.248,1.025,
1.65842E+12,2022-07-21T12:01:13.936,14.2,0.059,-0.137,0.889,
1.65842E+12,2022-07-21T12:01:13.976,14.24,0.349,0.28,1.002,
1.65842E+12,2022-07-21T12:01:14.016,14.28,0.866,1.136,0.262,
1.65842E+12,2022-07-21T12:01:14.056,14.32,0.073,2,0.844,
1.65842E+12,2022-07-21T12:01:14.096,14.36,-1.038,1.893,0.339,
1.65842E+12,2022-07-21T12:01:14.136,14.4,1.159,1.184,-0.149,
1.65842E+12,2022-07-21T12:01:14.176,14.44,0.997,0.688,-0.079,
1.65842E+12,2022-07-21T12:01:14.216,14.48,0.313,0.895,0.381,
1.65842E+12,2022-07-21T12:01:14.256,14.52,0.316,0.855,0.173,
1.65842E+12,2022-07-21T12:01:14.296,14.56,0.136,0.875,-0.056,
1.65842E+12,2022-07-21T12:01:14.336,14.6,0.062,1.206,0.374,
1.65842E+12,2022-07-21T12:01:14.376,14.64,-0.329,1.416,-0.111,
