epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65842E+12,2022-07-21T11:42:11.315,11.68,0.504,0.216,0.886,
1.65842E+12,2022-07-21T11:42:11.355,11.72,0.535,0.205,0.868,
1.65842E+12,2022-07-21T11:42:11.395,11.76,0.54,0.206,0.862,
1.65842E+12,2022-07-21T11:42:11.435,11.8,0.521,0.21,0.862,
1.65842E+12,2022-07-21T11:42:11.475,11.84,0.516,0.213,0.869,
1.65842E+12,2022-07-21T11:42:11.515,11.88,0.524,0.21,0.869,
1.65842E+12,2022-07-21T11:42:11.555,11.92,0.54,0.206,0.864,
1.65842E+12,2022-07-21T11:42:11.595,11.96,0.537,0.212,0.861,
1.65842E+12,2022-07-21T11:42:11.635,12,0.528,0.213,0.87,
1.65842E+12,2022-07-21T11:42:11.675,12.04,0.523,0.21,0.872,
1.65842E+12,2022-07-21T11:42:11.715,12.08,0.524,0.207,0.861,
1.65842E+12,2022-07-21T11:42:11.755,12.12,0.521,0.205,0.865,
1.65842E+12,2022-07-21T11:42:11.795,12.16,0.523,0.207,0.87,
1.65842E+12,2022-07-21T11:42:11.835,12.2,0.529,0.21,0.87,
1.65842E+12,2022-07-21T11:42:11.875,12.24,0.526,0.211,0.863,
1.65842E+12,2022-07-21T11:42:11.915,12.28,0.53,0.21,0.866,
1.65842E+12,2022-07-21T11:42:11.955,12.32,0.536,0.211,0.87,
1.65842E+12,2022-07-21T11:42:11.995,12.36,0.55,0.209,0.877,
1.65842E+12,2022-07-21T11:42:12.035,12.4,0.544,0.199,0.864,
1.65842E+12,2022-07-21T11:42:12.075,12.44,0.566,0.211,0.879,
1.65842E+12,2022-07-21T11:42:12.115,12.48,0.564,0.264,0.927,
1.65842E+12,2022-07-21T11:42:12.155,12.52,0.657,0.334,0.977,
1.65842E+12,2022-07-21T11:42:12.195,12.56,0.618,0.307,0.954,
1.65842E+12,2022-07-21T11:42:12.235,12.6,0.706,0.087,0.845,
1.65842E+12,2022-07-21T11:42:12.275,12.64,0.552,0.12,0.769,
1.65842E+12,2022-07-21T11:42:12.315,12.68,0.406,0.223,0.667,
1.65842E+12,2022-07-21T11:42:12.355,12.72,0.231,0.157,0.705,
1.65842E+12,2022-07-21T11:42:12.395,12.76,0.369,-0.152,1.062,
1.65842E+12,2022-07-21T11:42:12.435,12.8,0.42,-0.066,1.187,
1.65842E+12,2022-07-21T11:42:12.475,12.84,0.316,-0.341,1.02,
1.65842E+12,2022-07-21T11:42:12.515,12.88,-0.126,-0.002,0.848,
1.65842E+12,2022-07-21T11:42:12.555,12.92,0.113,-0.146,0.817,
1.65842E+12,2022-07-21T11:42:12.595,12.96,0.099,0,1.235,
1.65842E+12,2022-07-21T11:42:12.635,13,0.335,-0.15,1.051,
1.65842E+12,2022-07-21T11:42:12.675,13.04,0.192,0.193,0.668,
1.65842E+12,2022-07-21T11:42:12.715,13.08,0.167,0.884,0.354,
1.65842E+12,2022-07-21T11:42:12.755,13.12,0.073,1.282,0.119,
1.65842E+12,2022-07-21T11:42:12.795,13.16,-0.038,1.464,1.217,
1.65842E+12,2022-07-21T11:42:12.835,13.2,0.781,0.473,0.241,
1.65842E+12,2022-07-21T11:42:12.875,13.24,-0.026,0.279,0.612,
1.65842E+12,2022-07-21T11:42:12.915,13.28,-0.046,0.625,-0.322,
1.65842E+12,2022-07-21T11:42:12.955,13.32,1.117,0.986,0.092,
1.65842E+12,2022-07-21T11:42:12.995,13.36,-0.073,1.661,-0.104,
1.65842E+12,2022-07-21T11:42:13.035,13.4,0.527,1.066,-0.258,
1.65842E+12,2022-07-21T11:42:13.075,13.44,0.083,1.275,0.017,
1.65842E+12,2022-07-21T11:42:13.115,13.48,0.105,1.345,-0.696,
1.65842E+12,2022-07-21T11:42:13.155,13.52,0.743,1.025,0.406,
1.65842E+12,2022-07-21T11:42:13.195,13.56,-0.599,1.171,-0.433,
1.65842E+12,2022-07-21T11:42:13.235,13.6,-0.056,1.716,-0.572,
1.65842E+12,2022-07-21T11:42:13.275,13.64,0.123,1.442,-0.175,
1.65842E+12,2022-07-21T11:42:13.315,13.68,-0.088,1.249,0.265,
1.65842E+12,2022-07-21T11:42:13.355,13.72,0.046,1.433,0.056,
1.65842E+12,2022-07-21T11:42:13.395,13.76,-0.201,1.473,-0.724,
1.65842E+12,2022-07-21T11:42:13.435,13.8,0.029,0.98,-1.311,
1.65842E+12,2022-07-21T11:42:13.475,13.84,-0.073,1.119,-1.104,
1.65842E+12,2022-07-21T11:42:13.515,13.88,-0.135,1.09,-0.729,
1.65842E+12,2022-07-21T11:42:13.555,13.92,-0.142,1.048,-0.701,
1.65842E+12,2022-07-21T11:42:13.595,13.96,-0.432,0.826,-0.741,
1.65842E+12,2022-07-21T11:42:13.635,14,-0.047,0.757,-0.373,
1.65842E+12,2022-07-21T11:42:13.675,14.04,-0.146,0.559,-0.071,
1.65842E+12,2022-07-21T11:42:13.715,14.08,-0.183,0.524,-0.02,
